id,run_id,topic_id,event_type,payload,created_at
215,20260527_180736_mlf_022,mlf_022,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":2.2,""recommendation"":""Do not submit yet. Fix the weak draft or technical precision issue first."",""four_star_ready"":false,""readiness_average"":2.2,""submit_ready_count"":2}",2026-05-28 17:44:26.933425+00
216,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 18:27:32.03321+00
217,20260527_180736_mlf_022,mlf_022,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":2.2,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.2,""submit_ready_count"":2}",2026-05-28 18:27:32.671881+00
218,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 18:52:50.424937+00
219,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 18:53:01.6274+00
220,20260527_180736_mlf_022,mlf_022,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":2.2,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.2,""submit_ready_count"":2}",2026-05-28 18:53:02.252762+00
221,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 18:54:25.574994+00
222,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 18:58:32.239868+00
223,20260527_180736_mlf_022,mlf_022,draft_verified,"{""weak_count"":2,""partial_count"":0,""likely_average"":2.8,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.8,""submit_ready_count"":3}",2026-05-28 18:58:32.845036+00
224,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 19:04:46.48967+00
225,20260527_180736_mlf_022,mlf_022,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.4,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.4,""submit_ready_count"":4}",2026-05-28 19:04:47.087558+00
226,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 19:04:54.899388+00
227,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 19:06:05.344417+00
228,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 19:10:37.296462+00
229,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 19:10:43.539832+00
230,20260527_180736_mlf_022,mlf_022,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":5}",2026-05-28 19:10:44.121769+00
231,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 19:10:58.435875+00
232,20260527_180736_mlf_022,mlf_022,practice_submission_saved,"{""has_result"":true,""exercise_id"":""mlf_022_select_tuned_candidate_v1""}",2026-05-28 19:14:57.062354+00
233,20260527_180736_mlf_022,mlf_022,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-05-28 19:15:21.778583+00
234,20260527_180736_mlf_022,mlf_022,practice_submission_saved,"{""has_result"":false,""exercise_id"":""mlf_022_select_tuned_candidate_v1""}",2026-05-28 19:15:22.172233+00
235,20260527_180736_mlf_022,mlf_022,evaluation_complete,"{""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260527_180736_mlf_022"",""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""mlf_022"",""total_xp"":950,""completed"":true,""xp_earned"":35,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Hyperparameter tuning without fooling yourself"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":35,""best_completion_streak"":11,""current_completion_streak"":10},""unlocked_topics"":[""mlf_023""],""practice_summary"":{""passed"":true,""total_tests"":3,""hidden_total"":1,""total_passed"":3,""hidden_passed"":1,""visible_total"":2,""visible_passed"":2}}",2026-05-28 19:15:46.953648+00
236,20260528_191647_mlf_023,mlf_023,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-05-28 19:16:48.992314+00
237,20260528_191647_mlf_023,mlf_023,practice_submission_saved,"{""has_result"":true,""exercise_id"":""mlf_023_metrics_at_threshold_v1""}",2026-05-29 11:26:59.832164+00
238,20260528_191647_mlf_023,mlf_023,practice_submission_saved,"{""has_result"":true,""exercise_id"":""mlf_023_metrics_at_threshold_v1""}",2026-05-29 11:34:59.113382+00
239,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 11:35:29.389418+00
240,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 13:05:34.352817+00
241,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 13:05:41.748621+00
242,20260528_191647_mlf_023,mlf_023,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":1.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.75,""submit_ready_count"":1}",2026-05-29 13:05:42.345825+00
243,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 13:10:36.94609+00
244,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 13:10:49.19755+00
245,20260528_191647_mlf_023,mlf_023,draft_verified,"{""weak_count"":2,""partial_count"":0,""likely_average"":2.5,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.5,""submit_ready_count"":2}",2026-05-29 13:10:49.794488+00
246,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 13:10:59.576454+00
247,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 13:11:43.823669+00
248,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 14:59:47.94844+00
249,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 14:59:54.191407+00
250,20260528_191647_mlf_023,mlf_023,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.25,""submit_ready_count"":3}",2026-05-29 14:59:54.810863+00
251,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 15:03:47.80342+00
252,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 15:30:44.184986+00
253,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 15:30:50.638601+00
254,20260528_191647_mlf_023,mlf_023,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":4}",2026-05-29 15:30:51.248135+00
255,20260528_191647_mlf_023,mlf_023,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-29 15:31:12.477223+00
256,20260528_191647_mlf_023,mlf_023,practice_submission_saved,"{""has_result"":false,""exercise_id"":""mlf_023_metrics_at_threshold_v1""}",2026-05-29 15:31:12.8644+00
257,20260528_191647_mlf_023,mlf_023,evaluation_complete,"{""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260528_191647_mlf_023"",""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""decision"":""borderline"",""topic_id"":""mlf_023"",""total_xp"":985,""completed"":true,""xp_earned"":35,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""ROC, PR curves, and operating points"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":35,""best_completion_streak"":11,""current_completion_streak"":11},""unlocked_topics"":[""mlf_024""],""practice_summary"":{""passed"":true,""total_tests"":3,""hidden_total"":1,""total_passed"":3,""hidden_passed"":1,""visible_total"":2,""visible_passed"":2}}",2026-05-29 15:31:47.733396+00
258,20260529_153603_mlf_024,mlf_024,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-05-29 15:36:05.754659+00
259,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 10:59:35.963948+00
260,20260529_153603_mlf_024,mlf_024,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":1.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.75,""submit_ready_count"":1}",2026-05-31 10:59:36.559613+00
261,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:04:04.853663+00
262,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:04:13.777685+00
263,20260529_153603_mlf_024,mlf_024,draft_verified,"{""weak_count"":2,""partial_count"":0,""likely_average"":2.5,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.5,""submit_ready_count"":2}",2026-05-31 11:04:14.407891+00
264,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:04:53.190485+00
265,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:12:31.313279+00
266,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:13:04.339548+00
267,20260529_153603_mlf_024,mlf_024,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.25,""submit_ready_count"":3}",2026-05-31 11:13:04.937385+00
268,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:23:41.715703+00
269,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:23:51.59928+00
270,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 11:23:57.909152+00
271,20260529_153603_mlf_024,mlf_024,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":4}",2026-05-31 11:23:58.488442+00
272,20260529_153603_mlf_024,mlf_024,practice_submission_saved,"{""has_result"":true,""exercise_id"":""mlf_024_brier_score_v1""}",2026-05-31 12:41:44.646764+00
273,20260529_153603_mlf_024,mlf_024,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 12:42:05.722873+00
274,20260529_153603_mlf_024,mlf_024,practice_submission_saved,"{""has_result"":false,""exercise_id"":""mlf_024_brier_score_v1""}",2026-05-31 12:42:06.120884+00
275,20260529_153603_mlf_024,mlf_024,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260529_153603_mlf_024"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""decision"":""borderline"",""topic_id"":""mlf_024"",""total_xp"":1025,""completed"":true,""xp_earned"":40,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Probability calibration and confidence"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":12,""current_completion_streak"":12},""unlocked_topics"":[""mlf_025""],""practice_summary"":{""passed"":true,""total_tests"":3,""hidden_total"":1,""total_passed"":3,""hidden_passed"":1,""visible_total"":2,""visible_passed"":2}}",2026-05-31 12:42:29.587124+00
276,20260531_144423_mlf_025,mlf_025,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-05-31 14:44:25.398301+00
277,20260531_144423_mlf_025,mlf_025,practice_submission_saved,"{""has_result"":true,""exercise_id"":""mlf_025_label_disagreement_v1""}",2026-05-31 17:43:46.093641+00
278,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 17:45:09.664478+00
279,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 17:50:07.764255+00
280,20260531_144423_mlf_025,mlf_025,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":1.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.75,""submit_ready_count"":1}",2026-05-31 17:50:08.716086+00
281,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 17:50:13.603638+00
282,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 17:53:20.540776+00
283,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 17:58:41.956179+00
284,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 17:58:48.633666+00
285,20260531_144423_mlf_025,mlf_025,draft_verified,"{""weak_count"":2,""partial_count"":0,""likely_average"":2.5,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.5,""submit_ready_count"":2}",2026-05-31 17:58:49.227667+00
286,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 18:04:21.007937+00
287,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 18:04:31.228958+00
288,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 18:04:38.503259+00
289,20260531_144423_mlf_025,mlf_025,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.25,""submit_ready_count"":3}",2026-05-31 18:04:39.113089+00
290,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 18:07:48.726746+00
291,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 18:13:42.070084+00
292,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 18:13:48.423141+00
293,20260531_144423_mlf_025,mlf_025,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":4}",2026-05-31 18:13:49.004401+00
294,20260531_144423_mlf_025,mlf_025,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-05-31 18:14:09.487976+00
295,20260531_144423_mlf_025,mlf_025,practice_submission_saved,"{""has_result"":false,""exercise_id"":""mlf_025_label_disagreement_v1""}",2026-05-31 18:14:09.891499+00
296,20260531_144423_mlf_025,mlf_025,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260531_144423_mlf_025"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""mlf_025"",""total_xp"":1060,""completed"":true,""xp_earned"":35,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Data quality, label quality, and sampling bias"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":35,""best_completion_streak"":13,""current_completion_streak"":13},""unlocked_topics"":[""checkpoint_ml_architect_001""],""practice_summary"":{""passed"":true,""total_tests"":3,""hidden_total"":1,""total_passed"":3,""hidden_passed"":1,""visible_total"":2,""visible_passed"":2}}",2026-05-31 18:14:37.588471+00
297,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-05-31 18:16:49.827446+00
298,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 15:07:59.458575+00
299,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 15:08:22.850325+00
300,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,draft_verified,"{""weak_count"":4,""partial_count"":0,""likely_average"":1.6,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.6,""submit_ready_count"":1}",2026-06-03 15:08:23.48262+00
301,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 15:24:09.316924+00
302,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 15:33:58.693387+00
303,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":2.2,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.2,""submit_ready_count"":2}",2026-06-03 15:33:59.295691+00
304,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 16:08:22.521449+00
305,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,draft_verified,"{""weak_count"":2,""partial_count"":0,""likely_average"":2.8,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.8,""submit_ready_count"":3}",2026-06-03 16:08:23.160536+00
306,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 16:13:34.492231+00
307,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 16:18:20.475009+00
308,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 17:47:14.059095+00
309,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 17:47:25.194413+00
310,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.4,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.4,""submit_ready_count"":4}",2026-06-03 17:47:25.809027+00
311,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 17:55:39.364624+00
312,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 17:55:45.701087+00
313,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":5}",2026-06-03 17:55:46.298604+00
314,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 17:56:10.989162+00
315,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,practice_submission_saved,"{""has_result"":true,""exercise_id"":""checkpoint_ml_architect_two_function_gate_v1""}",2026-06-03 18:04:14.843798+00
316,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 18:04:37.282924+00
317,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,practice_submission_saved,"{""has_result"":false,""exercise_id"":""checkpoint_ml_architect_two_function_gate_v1""}",2026-06-03 18:04:37.689005+00
318,20260531_181647_checkpoint_ml_architect_001,checkpoint_ml_architect_001,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":3},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260531_181647_checkpoint_ml_architect_001"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":3},""decision"":""revise"",""topic_id"":""checkpoint_ml_architect_001"",""total_xp"":1060,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":0,""topic_title"":""Checkpoint 2: ML Architect Readiness Review"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":0,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{""passed"":true,""total_tests"":4,""hidden_total"":2,""total_passed"":4,""hidden_passed"":2,""visible_total"":2,""visible_passed"":2}}",2026-06-03 18:05:04.16886+00
319,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-06-03 18:07:32.966303+00
320,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 18:10:08.96044+00
321,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 18:10:17.738853+00
322,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":5}",2026-06-03 18:10:18.315338+00
323,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,practice_submission_saved,"{""has_result"":true,""exercise_id"":""checkpoint_ml_architect_two_function_gate_v1""}",2026-06-03 18:10:52.631207+00
324,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 18:11:04.939995+00
325,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,practice_submission_saved,"{""has_result"":false,""exercise_id"":""checkpoint_ml_architect_two_function_gate_v1""}",2026-06-03 18:11:05.331549+00
326,20260603_180731_checkpoint_ml_architect_001,checkpoint_ml_architect_001,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260603_180731_checkpoint_ml_architect_001"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""decision"":""revise"",""topic_id"":""checkpoint_ml_architect_001"",""total_xp"":1060,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":0,""topic_title"":""Checkpoint 2: ML Architect Readiness Review"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":0,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{""passed"":true,""total_tests"":4,""hidden_total"":2,""total_passed"":4,""hidden_passed"":2,""visible_total"":2,""visible_passed"":2}}",2026-06-03 18:11:25.193407+00
327,20260603_183042_checkpoint_ml_architect_001,checkpoint_ml_architect_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-06-03 18:30:44.02614+00
328,20260603_183042_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 18:31:59.850696+00
329,20260603_183042_checkpoint_ml_architect_001,checkpoint_ml_architect_001,practice_submission_saved,"{""has_result"":true,""exercise_id"":""checkpoint_ml_architect_two_function_gate_v1""}",2026-06-03 18:32:44.078123+00
330,20260603_183042_checkpoint_ml_architect_001,checkpoint_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-03 18:32:57.443097+00
331,20260603_183042_checkpoint_ml_architect_001,checkpoint_ml_architect_001,practice_submission_saved,"{""has_result"":false,""exercise_id"":""checkpoint_ml_architect_two_function_gate_v1""}",2026-06-03 18:32:57.838954+00
