run_id,artifact_type,topic_id,payload,text_payload,created_at,updated_at
20260701_105830_aia_002,mcq_submission,aia_002,"{""items"":[{""id"":""mcq_01"",""kind"":""Critical"",""options"":[""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition."",""A reason to skip evaluation"",""A UI style choice"",""A guarantee that AI output is correct""],""question"":""What is the central idea of Agent loop: goal, plan, tool, observe?"",""option_ids"":[""opt_0"",""opt_3"",""opt_2"",""opt_1""],""is_critical"":true,""answer_index"":0,""option_order"":[0,3,2,1],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition."",""A guarantee that AI output is correct"",""A UI style choice"",""A reason to skip evaluation""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_02"",""kind"":""Critical"",""options"":[""Track failures and cost"",""Define evidence before action"",""Letting the model freely decide tools, steps and completion with no runtime control."",""Use human approval where impact is high""],""question"":""Which statement is unsafe?"",""option_ids"":[""opt_2"",""opt_1"",""opt_0"",""opt_3""],""is_critical"":true,""answer_index"":2,""option_order"":[2,1,0,3],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Letting the model freely decide tools, steps and completion with no runtime control."",""Define evidence before action"",""Track failures and cost"",""Use human approval where impact is high""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_03"",""kind"":""Critical"",""options"":[""Only model selection"",""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""More buzzwords"",""Longer explanations""],""question"":""What makes this architect-level?"",""option_ids"":[""opt_3"",""opt_0"",""opt_1"",""opt_2""],""is_critical"":true,""answer_index"":1,""option_order"":[3,0,1,2],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""More buzzwords"",""Longer explanations"",""Only model selection""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_04"",""kind"":""Scenario"",""options"":[""Only prompt length"",""Only model popularity"",""Only demo output"",""Evidence quality, permissions, monitoring and failure response""],""question"":""What should you check before production use?"",""option_ids"":[""opt_2"",""opt_3"",""opt_1"",""opt_0""],""is_critical"":false,""answer_index"":3,""option_order"":[2,3,1,0],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Evidence quality, permissions, monitoring and failure response"",""Only demo output"",""Only prompt length"",""Only model popularity""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_05"",""kind"":""Scenario"",""options"":[""Definition only"",""Mechanism, example, risk, control"",""Confidence only"",""Vendor names only""],""question"":""What is a strong answer pattern?"",""option_ids"":[""opt_1"",""opt_0"",""opt_3"",""opt_2""],""is_critical"":false,""answer_index"":1,""option_order"":[1,0,3,2],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Mechanism, example, risk, control"",""Definition only"",""Vendor names only"",""Confidence only""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_06"",""kind"":""Scenario"",""options"":[""Model nickname"",""Color theme"",""Owner, trigger, action and evaluation criterion"",""Personal preference""],""question"":""What should not be hidden?"",""option_ids"":[""opt_2"",""opt_1"",""opt_0"",""opt_3""],""is_critical"":false,""answer_index"":2,""option_order"":[2,1,0,3],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Owner, trigger, action and evaluation criterion"",""Color theme"",""Model nickname"",""Personal preference""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_07"",""kind"":""Scenario"",""options"":[""Memorize every formula first"",""Use the AI system first, then peel down to the layer that explains the failure or design choice"",""Only read papers"",""Skip fundamentals forever""],""question"":""What is the best learning approach here?"",""option_ids"":[""opt_1"",""opt_0"",""opt_3"",""opt_2""],""is_critical"":false,""answer_index"":1,""option_order"":[1,0,3,2],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Use the AI system first, then peel down to the layer that explains the failure or design choice"",""Memorize every formula first"",""Skip fundamentals forever"",""Only read papers""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_08"",""kind"":""Scenario"",""options"":[""The system acts on weak context or unverified output"",""No need for logs"",""All users become experts"",""Too many examples in the lesson""],""question"":""What is a common production failure?"",""option_ids"":[""opt_0"",""opt_3"",""opt_2"",""opt_1""],""is_critical"":false,""answer_index"":0,""option_order"":[0,3,2,1],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""The system acts on weak context or unverified output"",""Too many examples in the lesson"",""All users become experts"",""No need for logs""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_09"",""kind"":""Scenario"",""options"":[""Can we ignore users?"",""Can we call it AI?"",""Can we avoid metrics?"",""What can the system do, what evidence supports it, who approves it, and what happens when it fails?""],""question"":""What should an architect ask?"",""option_ids"":[""opt_3"",""opt_1"",""opt_2"",""opt_0""],""is_critical"":false,""answer_index"":3,""option_order"":[3,1,2,0],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""What can the system do, what evidence supports it, who approves it, and what happens when it fails?"",""Can we call it AI?"",""Can we avoid metrics?"",""Can we ignore users?""],""correct_option_id"":""opt_0"",""original_answer_index"":0},{""id"":""mcq_10"",""kind"":""Scenario"",""options"":[""Task success, groundedness, safety, cost, latency and operating fit"",""Only token count"",""Only whether the answer sounds fluent"",""Only one happy-path demo""],""question"":""What should evaluation measure?"",""option_ids"":[""opt_0"",""opt_2"",""opt_1"",""opt_3""],""is_critical"":false,""answer_index"":0,""option_order"":[0,2,1,3],""v3_normalized"":true,""v3_seed_context"":""20260701_105830_aia_002"",""original_options"":[""Task success, groundedness, safety, cost, latency and operating fit"",""Only whether the answer sounds fluent"",""Only token count"",""Only one happy-path demo""],""correct_option_id"":""opt_0"",""original_answer_index"":0}],""result"":{""total"":10,""wrong"":[],""passed"":true,""policy"":""V3.5: score stable option IDs from the displayed run order. Correct-answer positions are balanced per run and unanswered items cannot pass."",""correct"":10,""answered"":10,""topic_id"":""aia_002"",""score_pct"":100,""minimum_pct"":70,""target_items"":10,""minimum_items"":10,""critical_failed"":[],""has_enough_items"":true},""run_id"":""20260701_105830_aia_002"",""topic_id"":""aia_002"",""selections"":{""mcq_01"":""opt_0"",""mcq_02"":""opt_0"",""mcq_03"":""opt_0"",""mcq_04"":""opt_0"",""mcq_05"":""opt_0"",""mcq_06"":""opt_0"",""mcq_07"":""opt_0"",""mcq_08"":""opt_0"",""mcq_09"":""opt_0"",""mcq_10"":""opt_0""},""seed_context"":""20260701_105830_aia_002"",""assessment_mode"":""v3_mcq_first""}",,2026-07-01 11:11:30.439625+00,2026-07-10 19:25:03.224677+00
20260701_105830_aia_002,rewards,aia_002,"{""run_id"":""20260701_105830_aia_002"",""scores"":{""communication"":2,""conceptual_clarity"":2,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""aia_002"",""total_xp"":1285,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Agent loop: goal, plan, tool, observe"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0}",,2026-07-10 19:25:02.840059+00,2026-07-10 19:25:02.840059+00
20260701_105830_aia_002,selected_topic,aia_002,"{""reason"":""Manually selected topic 'aia_002' with current status 'needs_attention'."",""selection_mode"":""manual_selected"",""prerequisite_gap"":null,""selected_topic_id"":""aia_002""}",,2026-07-01 10:58:31.088364+00,2026-07-01 10:58:31.088364+00
20260710_192555_aia_002,answer_coaching,aia_002,"{""mode"":""topic_specific_evidence_coaching_v4"",""coaching"":[{""question"":""In 80-140 words, explain Agent loop: goal, plan, tool, observe using one business or engineering example. Include the mechanism, one risk, and one control."",""question_id"":""q1"",""your_answer"":""Agent loop is the process in which, agentic process is broken down into a loop of activities of Goal, plan, tool, govern, validate, action, stop condition. For example, while building a document retrieval agent, we define goal, to retrieve accurate document as per the users role and authorisation. To do this it will first plan and reason if it has the access, tools and necessary rights to access the documents. It then uses a set of tools like database, storage location or folder to access the file, verify user from authorisation and Retrieve the document via API or FTP. One risk here is the agent should not have permission to delete or share unauthorised files with users. This can be prevented by defining governance and security guardrails around the agent"",""better_answer"":""I would govern Agent loop: goal, plan, tool, observe with a clear control: evidence to check, owner to approve, trigger for review, and action after breach. Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""answer_quality"":""strong"",""what_kept_from_5"":""To strengthen this response, demonstrate the task evidence precisely: Mechanism, example, risk, control."",""what_was_missing"":[],""architect_upgrade"":""Upgrade by naming the exact controls: validation gate, metric threshold, monitoring signal, fallback policy, retraining trigger, and response owner."",""why_this_is_better"":""It converts a broad intention into controls that can be implemented, monitored, and owned."",""evidence_bound_findings"":[]}],""topic_id"":""aia_002""}",,2026-07-20 17:04:14.425356+00,2026-07-20 17:04:14.425356+00
20260710_192555_aia_002,answer_template,aia_002,"{""status"":""pending_user_answers"",""answers"":[{""type"":""architect_decision"",""answer"":"""",""question"":""In 80-140 words, explain Agent loop: goal, plan, tool, observe using one business or engineering example. Include the mechanism, one risk, and one control."",""question_id"":""q1""}],""topic_id"":""aia_002""}",,2026-07-10 19:25:56.641028+00,2026-07-10 19:25:56.641028+00
20260710_192555_aia_002,answers,aia_002,"{""answers"":[{""answer"":""Agent loop is the process in which, agentic process is broken down into a loop of activities of Goal, plan, tool, govern, validate, action, stop condition. For example, while building a document retrieval agent, we define goal, to retrieve accurate document as per the users role and authorisation. To do this it will first plan and reason if it has the access, tools and necessary rights to access the documents. It then uses a set of tools like database, storage location or folder to access the file, verify user from authorisation and Retrieve the document via API or FTP. One risk here is the agent should not have permission to delete or share unauthorised files with users. This can be prevented by defining governance and security guardrails around the agent"",""question_id"":""q1""}],""topic_id"":""aia_002""}",,2026-07-20 17:02:06.061806+00,2026-07-20 17:04:13.851031+00
20260710_192555_aia_002,architect_note,aia_002,"{""topic_id"":""aia_002"",""common_mistakes"":[""Letting the model freely decide tools, steps and completion with no runtime control."",""Adding controls not tied to the concept or scenario.""],""production_risks"":[""Letting the model freely decide tools, steps and completion with no runtime control."",""The loop must be observable and bounded.""],""use_case_mapping"":[{""context"":""manufacturing_ai"",""relevance"":""Separate planner, tool registry, executor, state store, evaluator and escalation policy.""}],""architect_summary"":""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""interview_framing"":""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition."",""design_implications"":[""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""Evaluation must score the published evidence task rather than preferred vocabulary.""]}",,2026-07-10 19:25:56.25536+00,2026-07-10 19:25:56.25536+00
20260710_192555_aia_002,assessment,aia_002,"{""topic_id"":""aia_002"",""questions"":[{""type"":""architect_decision"",""question"":""In 80-140 words, explain Agent loop: goal, plan, tool, observe using one business or engineering example. Include the mechanism, one risk, and one control."",""question_id"":""q1"",""expected_focus"":[""mechanism"",""example"",""risk"",""control""]}]}",,2026-07-10 19:25:56.453375+00,2026-07-10 19:25:56.453375+00
20260710_192555_aia_002,concept_note,aia_002,"{""title"":""Agent loop: goal, plan, tool, observe"",""topic_id"":""aia_002"",""edge_case"":""Letting the model freely decide tools, steps and completion with no runtime control."",""tiny_example"":""An engineering assistant plans to fetch requirements, compare them to test cases, flag missing traceability and stop after the report is created. The loop must be observable and bounded."",""why_it_matters"":""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""three_takeaways"":[""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition."",""The loop must be observable and bounded."",""Separate planner, tool registry, executor, state store, evaluator and escalation policy.""],""simple_explanation"":""This is part of the onion path: start from the AI system you need to architect, then peel down only when the next layer explains a design choice or failure. Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition. The goal must be explicit enough to decide success. 'Help user' is weak. 'Find open warranty cases missing evidence and draft a review note' is usable. The LLM proposes a step, but the runtime controls whether that tool is allowed, with what parameters, and under what permission. Tool results are evidence. The agent must update its state from actual tool output, not assume the call worked. A production agent needs stopping criteria: success, uncertainty, max steps, cost limit, timeout, or human escalation. An engineering assistant plans to fetch requirements, compare them to test cases, flag missing traceability and stop after the report is created. The loop must be observable and bounded. Letting the model freely decide tools, steps and completion with no runtime control. Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""wrong_mental_model"":""Letting the model freely decide tools, steps and completion with no runtime control."",""correct_mental_model"":""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition.""}",,2026-07-10 19:25:56.05078+00,2026-07-10 19:25:56.05078+00
20260710_192555_aia_002,draft_verification,aia_002,"{""mode"":""evidence_guardrail_no_keyword_scoring_v3"",""note"":""For upgraded topic designs, Verify Draft is a technical guardrail only: it catches empty or unsafe/incorrect claims and does not predict stars from keyword presence. Final evaluation judges reasoning against the published evidence task."",""items"":[{""verdict"":""Submit-ready draft"",""question"":""In 80-140 words, explain Agent loop: goal, plan, tool, observe using one business or engineering example. Include the mechanism, one risk, and one control."",""copy_safe"":true,""question_id"":""q1"",""likely_score"":4,""coverage_gaps"":[],""evidence_task"":{""type"":""architect_decision"",""label"":""Short architect response"",""purpose"":""Use one concrete scenario to prove you understand the layer and its operating control."",""question"":""In 80-140 words, explain Agent loop: goal, plan, tool, observe using one business or engineering example. Include the mechanism, one risk, and one control."",""question_id"":""q1"",""sample_answer"":""I would govern Agent loop: goal, plan, tool, observe with a clear control: evidence to check, owner to approve, trigger for review, and action after breach. Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""expected_focus"":[""mechanism"",""example"",""risk"",""control""],""response_shape"":""Mechanism, example, risk, control."",""target_max_words"":140,""target_min_words"":80,""common_weak_answer"":""Repeats the metric name or vocabulary but does not explain the consequence for the production decision."",""repair_instruction"":""Rewrite as: direct answer + number/example/evidence + business consequence/action.""},""question_type"":""architect_decision"",""misconceptions"":[],""writing_assist"":{""policy"":""Writing assist corrects language noise and precision hints only. It must not add new technical content or answer the mission for the learner."",""target_max"":140,""target_min"":80,""word_count"":130,""length_hint"":""Good length. Make sure every sentence contributes to the mission."",""length_status"":""good"",""sentence_count"":6,""repeated_phrases"":[],""has_language_noise"":false,""spelling_suggestions"":[],""technical_precision_hints"":[]},""readiness_score"":4,""next_improvement"":""To push from 4 to 5, add owner, trigger threshold, review cadence, and operational action."",""language_noise_note"":"""",""technical_precision_hints"":[]}],""summary"":{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1},""topic_id"":""aia_002"",""topic_title"":""Agent loop: goal, plan, tool, observe"",""core_concepts_to_check"":[]}",,2026-07-20 17:02:43.009652+00,2026-07-20 17:02:43.009652+00
20260710_192555_aia_002,evaluation,aia_002,"{""scores"":{""communication"":4,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""aia_002"",""strengths"":[""The answer includes a clear example of an engineering assistant, demonstrating an understanding of the agent loop."",""V3 MCQ gate passed: 10/10 (100.0%).""],""weak_spots"":[""The term 'govern' is not standard in the context of the agent loop and could confuse the reader."",""The explanation of the risk lacks specificity; it should detail how governance and security guardrails are implemented."",""The description of the tool usage is vague and does not clearly delineate the mechanism of the agent loop.""],""next_action"":""reinforce_and_continue"",""decision_reason"":""While the learner demonstrates a basic understanding of the agent loop and includes a relevant example, there are gaps in practical reasoning and clarity regarding risks and controls."",""refined_explanation"":""The learner understands the agent loop concept but needs to improve clarity in describing mechanisms and risks. The use of 'govern' is not appropriate in this context and should be replaced with a more precise term. Additionally, the explanation of how security guardrails are defined is too vague."",""refined_architect_summary"":""The agent loop consists of goal, plan, tool call, observation, state update, decision, and stop condition. It must have clear governance structures to prevent unauthorized actions.""}",,2026-07-20 17:04:14.042823+00,2026-07-20 17:04:14.042823+00
20260710_192555_aia_002,learning_design,aia_002,"{""title"":""Agent loop: goal, plan, tool, observe"",""topic_id"":""aia_002"",""concept_steps"":[{""body"":""This is part of the onion path: start from the AI system you need to architect, then peel down only when the next layer explains a design choice or failure."",""heading"":""Before this topic""},{""body"":""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition."",""heading"":""Plain-English meaning""},{""body"":""The goal must be explicit enough to decide success. 'Help user' is weak. 'Find open warranty cases missing evidence and draft a review note' is usable. The LLM proposes a step, but the runtime controls whether that tool is allowed, with what parameters, and under what permission. Tool results are evidence. The agent must update its state from actual tool output, not assume the call worked. A production agent needs stopping criteria: success, uncertainty, max steps, cost limit, timeout, or human escalation."",""heading"":""Mechanism""},{""body"":""An engineering assistant plans to fetch requirements, compare them to test cases, flag missing traceability and stop after the report is created. The loop must be observable and bounded."",""heading"":""Concrete example""},{""body"":""Letting the model freely decide tools, steps and completion with no runtime control."",""heading"":""Common wrong answer""},{""body"":""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""heading"":""Architect translation""}],""misconception"":""Letting the model freely decide tools, steps and completion with no runtime control."",""design_version"":""mlos_v3_onion_mcq_tutor_2026_06_28_v2_4"",""evidence_tasks"":[{""type"":""architect_decision"",""label"":""Short architect response"",""purpose"":""Use one concrete scenario to prove you understand the layer and its operating control."",""question"":""In 80-140 words, explain Agent loop: goal, plan, tool, observe using one business or engineering example. Include the mechanism, one risk, and one control."",""question_id"":""q1"",""sample_answer"":""I would govern Agent loop: goal, plan, tool, observe with a clear control: evidence to check, owner to approve, trigger for review, and action after breach. Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""expected_focus"":[""mechanism"",""example"",""risk"",""control""],""response_shape"":""Mechanism, example, risk, control."",""target_max_words"":140,""target_min_words"":80,""common_weak_answer"":""Repeats the metric name or vocabulary but does not explain the consequence for the production decision."",""repair_instruction"":""Rewrite as: direct answer + number/example/evidence + business consequence/action.""}],""worked_example"":{""scenario"":""An engineering assistant plans to fetch requirements, compare them to test cases, flag missing traceability and stop after the report is created."",""takeaway"":""The loop must be observable and bounded.""},""assessment_mode"":""v3_mcq_first_plus_short_response"",""worked_examples"":[{""body"":""An engineering assistant plans to fetch requirements, compare them to test cases, flag missing traceability and stop after the report is created. The loop must be observable and bounded. The design decision is to make the capability useful only inside explicit evidence, permission and monitoring boundaries."",""title"":""Architect readout""}],""knowledge_checks"":[{""id"":""mcq_01"",""kind"":""Critical"",""options"":[""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition."",""A guarantee that AI output is correct"",""A UI style choice"",""A reason to skip evaluation""],""question"":""What is the central idea of Agent loop: goal, plan, tool, observe?"",""explanation"":""The correct option states the mechanism and its boundary."",""is_critical"":true,""answer_index"":0,""option_explanations"":[""The correct option states the mechanism and its boundary."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_02"",""kind"":""Critical"",""options"":[""Letting the model freely decide tools, steps and completion with no runtime control."",""Define evidence before action"",""Track failures and cost"",""Use human approval where impact is high""],""question"":""Which statement is unsafe?"",""explanation"":""The unsafe option is the common wrong mental model."",""is_critical"":true,""answer_index"":0,""option_explanations"":[""The unsafe option is the common wrong mental model."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_03"",""kind"":""Critical"",""options"":[""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""More buzzwords"",""Longer explanations"",""Only model selection""],""question"":""What makes this architect-level?"",""explanation"":""Architecture connects capability to controls and operating decisions."",""is_critical"":true,""answer_index"":0,""option_explanations"":[""Architecture connects capability to controls and operating decisions."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_04"",""kind"":""Scenario"",""options"":[""Evidence quality, permissions, monitoring and failure response"",""Only demo output"",""Only prompt length"",""Only model popularity""],""question"":""What should you check before production use?"",""explanation"":""Production use needs evidence and controls."",""is_critical"":false,""answer_index"":0,""option_explanations"":[""Production use needs evidence and controls."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_05"",""kind"":""Scenario"",""options"":[""Mechanism, example, risk, control"",""Definition only"",""Vendor names only"",""Confidence only""],""question"":""What is a strong answer pattern?"",""explanation"":""The answer should move from concept to operating consequence."",""is_critical"":false,""answer_index"":0,""option_explanations"":[""The answer should move from concept to operating consequence."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_06"",""kind"":""Scenario"",""options"":[""Owner, trigger, action and evaluation criterion"",""Color theme"",""Model nickname"",""Personal preference""],""question"":""What should not be hidden?"",""explanation"":""Governance needs explicit accountability."",""is_critical"":false,""answer_index"":0,""option_explanations"":[""Governance needs explicit accountability."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_07"",""kind"":""Scenario"",""options"":[""Use the AI system first, then peel down to the layer that explains the failure or design choice"",""Memorize every formula first"",""Skip fundamentals forever"",""Only read papers""],""question"":""What is the best learning approach here?"",""explanation"":""This is the onion approach."",""is_critical"":false,""answer_index"":0,""option_explanations"":[""This is the onion approach."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_08"",""kind"":""Scenario"",""options"":[""The system acts on weak context or unverified output"",""Too many examples in the lesson"",""All users become experts"",""No need for logs""],""question"":""What is a common production failure?"",""explanation"":""Evidence/action mismatch is a real failure."",""is_critical"":false,""answer_index"":0,""option_explanations"":[""Evidence/action mismatch is a real failure."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_09"",""kind"":""Scenario"",""options"":[""What can the system do, what evidence supports it, who approves it, and what happens when it fails?"",""Can we call it AI?"",""Can we avoid metrics?"",""Can we ignore users?""],""question"":""What should an architect ask?"",""explanation"":""Good architecture asks capability, evidence, approval and failure questions."",""is_critical"":false,""answer_index"":0,""option_explanations"":[""Good architecture asks capability, evidence, approval and failure questions."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]},{""id"":""mcq_10"",""kind"":""Scenario"",""options"":[""Task success, groundedness, safety, cost, latency and operating fit"",""Only whether the answer sounds fluent"",""Only token count"",""Only one happy-path demo""],""question"":""What should evaluation measure?"",""explanation"":""AI system evaluation must match the production decision."",""is_critical"":false,""answer_index"":0,""option_explanations"":[""AI system evaluation must match the production decision."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism."",""This option is either overclaiming, too vague, or misses the operating mechanism.""]}],""answer_quality_bar"":{""five_star"":""Adds owner, trigger, monitoring signal, fallback/retrain/review action, and clear release decision."",""four_star"":""Adds trade-off and explains why the selected evidence supports the decision."",""three_star"":""Plain definition + concrete example/evidence + consequence + one control where relevant.""},""learning_objective"":""Break an agent into the loop: goal, plan, tool call, observation, state update, decision and stop condition."",""architect_extension"":""Separate planner, tool registry, executor, state store, evaluator and escalation policy."",""prerequisite_bridge"":""This is part of the onion path: start from the AI system you need to architect, then peel down only when the next layer explains a design choice or failure."",""tutor_quality_level"":""v3_mcq_first_tutor"",""assessment_principle"":""Score only against what this lesson visibly teaches. A 3-star answer can be concise if it gives the mechanism, one concrete example or evidence point, and the decision consequence. Penalize technical falsehoods and copied scaffolds. Do not demand hidden vocabulary or thesis-length answers."",""mastery_repair_prompts"":[""Can I explain the concept in one simple sentence?"",""Can I calculate or identify the one key metric/check?"",""Can I state what goes wrong in production if this is ignored?"",""Can I name the action or owner without writing a generic governance essay?""]}",,2026-07-10 19:25:57.075624+00,2026-07-10 19:25:57.075624+00
